"User_ID sorted by SD","Ensembl_gene_id","symbol","C_1","C_2","S_1","S_2"
" ENSG00000265399","ENSG00000265399","  ;",12,6,6,11
" ENSG00000198198","ENSG00000198198","  SZT2;SZT2",1849,1865,1393,1363
" ENSG00000111816","ENSG00000111816","  FRK;FRK",20,21,31,31
" ENSG00000136810","ENSG00000136810","  TXN;TXN",3090,3062,2288,2279
" ENSG00000144224","ENSG00000144224","  UBXN4;UBXN4",4302,4766,3403,3385
" ENSG00000115685","ENSG00000115685","  PPP1R7;PPP1R7",1274,1209,1674,1664
" ENSG00000104331","ENSG00000104331","  IMPAD1;IMPAD1",2384,2597,3341,3318
" ENSG00000259065","ENSG00000259065","  ;",15,12,22,20
" ENSG00000169908","ENSG00000169908","  TM4SF1;TM4SF1",133,136,98,97
" ENSG00000069943","ENSG00000069943","  PIGB;PIGB",147,118,100,99
" ENSG00000125650","ENSG00000125650","  PSPN;PSPN",110,147,165,159
" ENSG00000144283","ENSG00000144283","  PKP4;PKP4",1498,1385,1075,1074
" ENSG00000257283","ENSG00000257283","  ;",23,22,36,30
" ENSG00000286016","ENSG00000286016","  ;",13,14,21,22
" ENSG00000230074","ENSG00000230074","  ;",144,101,146,148
" ENSG00000172113","ENSG00000172113","  NME6;NME6",6,9,8,14
" ENSG00000226415","ENSG00000226415","  TPI1P1;",9,8,6,14
" ENSG00000145777","ENSG00000145777","  TSLP;TSLP",14,6,11,11
" ENSG00000287619","ENSG00000287619","  ;",14,6,11,11
" ENSG00000162482","ENSG00000162482","  AKR7A3;AKR7A3",17,22,12,13
" ENSG00000126432","ENSG00000126432","  PRDX5;PRDX5",4315,4162,5706,5671
" ENSG00000064763","ENSG00000064763","  FAR2;FAR2",200,238,173,158
" ENSG00000064763","ENSG00000064763","  FAR2;MLSTD1",200,238,173,158
" ENSG00000109775","ENSG00000109775","  UFSP2;UFSP2",510,476,672,652
" ENSG00000041353","ENSG00000041353","  RAB27B;RAB27B",20,27,15,17
" ENSG00000177646","ENSG00000177646","  ACAD9;ACAD9",785,788,1065,1053
" ENSG00000226526","ENSG00000226526","  ;",26,25,16,17
" ENSG00000161847","ENSG00000161847","  RAVER1;RAVER1",898,976,1257,1248
" ENSG00000184634","ENSG00000184634","  MED12;MED12",1856,1930,2554,2526
" ENSG00000175582","ENSG00000175582","  RAB6A;RAB6A",2137,2634,3080,3047
" ENSG00000158292","ENSG00000158292","  GPR153;GPR153",1173,1412,1679,1678
" ENSG00000162552","ENSG00000162552","  WNT4;WNT4",17,13,9,9
" ENSG00000283930","ENSG00000283930","  ;",75,109,109,110
" ENSG00000178950","ENSG00000178950","  GAK;GAK",2198,2152,2931,2909
" ENSG00000101670","ENSG00000101670","  LIPG;LIPG",74,83,57,56
" ENSG00000019991","ENSG00000019991","  HGF;HGF",359,339,473,467
" ENSG00000251562","ENSG00000251562","  MALAT1;",5743,5859,4354,4296
" ENSG00000197912","ENSG00000197912","  SPG7;SPG7",2283,2026,2862,2842
" ENSG00000130522","ENSG00000130522","  JUND;JUND",5802,5603,4299,4212
" ENSG00000198920","ENSG00000198920","  KIAA0753;KIAA0753",933,882,1215,1218
" ENSG00000243716","ENSG00000243716","  NPIPB5;NPIPB3",155,144,104,118
" ENSG00000243716","ENSG00000243716","  NPIPB5;NPIPB5",155,144,104,118
" ENSG00000103005","ENSG00000103005","  USB1;C16orf57",1339,1461,1884,1846
" ENSG00000103005","ENSG00000103005","  USB1;USB1",1339,1461,1884,1846
" ENSG00000188766","ENSG00000188766","  SPRED3;SPRED3",365,426,524,518
" ENSG00000102096","ENSG00000102096","  PIM2;PIM2",238,207,296,296
" ENSG00000151881","ENSG00000151881","  TMEM267;TMEM267",327,337,247,244
" ENSG00000151881","ENSG00000151881","  TMEM267;FLJ21657",327,337,247,244
" ENSG00000172053","ENSG00000172053","  QARS1;QARS",4555,4604,6144,6129
" ENSG00000172053","ENSG00000172053","  QARS1;QARS1",4555,4604,6144,6129
" ENSG00000134864","ENSG00000134864","  GGACT;GGACT",79,56,55,51
" ENSG00000153317","ENSG00000153317","  ASAP1;ASAP1",6946,7529,5464,5393
" ENSG00000198081","ENSG00000198081","  ZBTB14;ZBTB14",288,279,387,378
" ENSG00000175906","ENSG00000175906","  ARL4D;ARL4D",338,400,277,281
" ENSG00000186814","ENSG00000186814","  ZSCAN30;ZSCAN30",9,7,15,12
" ENSG00000130511","ENSG00000130511","  SSBP4;SSBP4",1780,2041,2498,2529
" ENSG00000130985","ENSG00000130985","  UBA1;UBE1",8519,8620,11514,11431
" ENSG00000130985","ENSG00000130985","  UBA1;UBA1",8519,8620,11514,11431
" ENSG00000171155","ENSG00000171155","  C1GALT1C1;C1GALT1C1",460,650,462,462
" ENSG00000164627","ENSG00000164627","  KIF6;KIF6",49,44,66,64
" ENSG00000126456","ENSG00000126456","  IRF3;IRF3",1244,1172,899,906
" ENSG00000115307","ENSG00000115307","  AUP1;AUP1",2021,2176,2807,2786
" ENSG00000119004","ENSG00000119004","  CYP20A1;CYP20A1",363,389,501,507
" ENSG00000198838","ENSG00000198838","  RYR3;RYR3",54,53,38,37
" ENSG00000175155","ENSG00000175155","  YPEL2;YPEL2",590,691,484,487
" ENSG00000164081","ENSG00000164081","  TEX264;TEX264",1047,1054,791,776
" ENSG00000186197","ENSG00000186197","  EDARADD;EDARADD",10,15,19,18
" ENSG00000261273","ENSG00000261273","  ;",30,28,42,42
" ENSG00000231952","ENSG00000231952","  DPY19L1P2;",37,57,51,57
" ENSG00000232931","ENSG00000232931","  LINC00342;",966,844,688,680
" ENSG00000143624","ENSG00000143624","  INTS3;INTS3",2339,2488,3233,3199
" ENSG00000273145","ENSG00000273145","  ;",14,11,19,20
" ENSG00000230555","ENSG00000230555","  ;",64,55,41,45
" ENSG00000104365","ENSG00000104365","  IKBKB;IKBKB",1311,1178,938,937
" ENSG00000121749","ENSG00000121749","  TBC1D15;TBC1D15",884,1156,1262,1262
" ENSG00000224424","ENSG00000224424","  PRKAR2A-AS1;",28,23,17,17
" ENSG00000204116","ENSG00000204116","  CHIC1;CHIC1",229,247,176,177
" ENSG00000120675","ENSG00000120675","  DNAJC15;DNAJC15",860,970,692,689
" ENSG00000131748","ENSG00000131748","  STARD3;STARD3",1108,1114,1506,1464
" ENSG00000162889","ENSG00000162889","  MAPKAPK2;MAPKAPK2",3690,4062,2930,2915
" ENSG00000197724","ENSG00000197724","  PHF2;PHF2",1902,1850,2512,2497
" ENSG00000005302","ENSG00000005302","  MSL3;MSL3",858,822,1126,1118
" ENSG00000140876","ENSG00000140876","  NUDT7;NUDT7",54,34,50,42
" ENSG00000160446","ENSG00000160446","  ZDHHC12;ZDHHC12",354,350,480,465
" ENSG00000197054","ENSG00000197054","  ZNF763;ZNF763",12,10,16,19
" ENSG00000134851","ENSG00000134851","  TMEM165;TMEM165",3000,3067,2275,2270
" ENSG00000123636","ENSG00000123636","  BAZ2B;BAZ2B",835,885,1141,1152
" ENSG00000225791","ENSG00000225791","  TRAM2-AS1;",306,288,400,396
" ENSG00000181472","ENSG00000181472","  ZBTB2;ZBTB2",1079,1108,823,813
" ENSG00000144357","ENSG00000144357","  UBR3;UBR3",1275,1292,1720,1709
" ENSG00000171992","ENSG00000171992","  SYNPO;SYNPO",2789,3079,3887,3867
" ENSG00000160710","ENSG00000160710","  ADAR;ADAR",10183,10908,14026,13965
" ENSG00000198886","ENSG00000198886","  MT-ND4;ND4",111432,127950,91266,90960
" ENSG00000198886","ENSG00000198886","  MT-ND4;MT-ND4",111432,127950,91266,90960
" ENSG00000100065","ENSG00000100065","  CARD10;CARD10",365,423,299,297
" ENSG00000102032","ENSG00000102032","  RENBP;RENBP",35,43,54,53
" ENSG00000110318","ENSG00000110318","  CEP126;CEP126",215,220,292,294
" ENSG00000151229","ENSG00000151229","  SLC2A13;SLC2A13",65,77,96,95
" ENSG00000177303","ENSG00000177303","  CASKIN2;CASKIN2",900,949,1251,1210
" ENSG00000283538","ENSG00000283538","  ;",27,33,41,43
" ENSG00000105135","ENSG00000105135","  ILVBL;ILVBL",935,877,1214,1196
" ENSG00000149091","ENSG00000149091","  DGKZ;DGKZ",1482,1378,1898,1898
" ENSG00000104883","ENSG00000104883","  PEX11G;PEX11G",93,59,70,72
" ENSG00000082512","ENSG00000082512","  TRAF5;TRAF5",1439,1362,1866,1860
" ENSG00000239791","ENSG00000239791","  ;",14,14,18,24
" ENSG00000125124","ENSG00000125124","  BBS2;BBS2",465,415,576,587
" ENSG00000173456","ENSG00000173456","  RNF26;RNF26",759,775,1036,1011
" ENSG00000267064","ENSG00000267064","  UXT-AS1;",16,24,14,14
" ENSG00000160752","ENSG00000160752","  FDPS;FDPS",1753,1409,1985,2021
" ENSG00000174903","ENSG00000174903","  RAB1B;RAB1B",18,9,15,15
" ENSG00000110455","ENSG00000110455","  ACCS;ACCS",624,501,437,437
" ENSG00000206573","ENSG00000206573","  THUMPD3-AS1;",386,300,435,424
" ENSG00000183762","ENSG00000183762","  KREMEN1;KREMEN1",634,717,889,888
" ENSG00000184985","ENSG00000184985","  SORCS2;SORCS2",165,178,126,128
" ENSG00000070770","ENSG00000070770","  CSNK2A2;CSNK2A2",766,838,1056,1067
" ENSG00000134698","ENSG00000134698","  AGO4;AGO4",719,766,985,989
" ENSG00000067369","ENSG00000067369","  TP53BP1;TP53BP1",3042,3270,4187,4170
" ENSG00000253309","ENSG00000253309","  SERPINE3;SERPINE3",25,42,35,35
" ENSG00000127481","ENSG00000127481","  UBR4;UBR4",12801,13063,9737,9715
" ENSG00000169715","ENSG00000169715","  MT1E;MT1E",127,121,92,90
" ENSG00000185787","ENSG00000185787","  MORF4L1;MORF4L1",8514,8379,11262,11187
" ENSG00000113593","ENSG00000113593","  PPWD1;PPWD1",758,793,1037,1026
" ENSG00000288018","ENSG00000288018","  ;",18,23,13,14
" ENSG00000180089","ENSG00000180089","  TMEM86B;TMEM86B",26,28,39,39
" ENSG00000010322","ENSG00000010322","  NISCH;NISCH",5753,5837,4374,4350
" ENSG00000272657","ENSG00000272657","  ;",24,25,16,16
" ENSG00000145901","ENSG00000145901","  TNIP1;TNIP1",3172,3154,2399,2362
" ENSG00000149823","ENSG00000149823","  VPS51;VPS51",1867,1912,2519,2500
" ENSG00000158869","ENSG00000158869","  FCER1G;FCER1G",12,21,21,19
" ENSG00000130270","ENSG00000130270","  ATP8B3;ATP8B3",170,164,123,124
" ENSG00000163608","ENSG00000163608","  NEPRO;NEPRO",99,111,76,79
" ENSG00000011275","ENSG00000011275","  RNF216;RNF216",2601,2556,3424,3424
" ENSG00000175137","ENSG00000175137","  SH3BP5L;SH3BP5L",1370,1308,1777,1775
" ENSG00000185122","ENSG00000185122","  HSF1;HSF1",1714,1781,2333,2303
" ENSG00000235946","ENSG00000235946","  H2BW3P;",8,7,14,12
" ENSG00000103479","ENSG00000103479","  RBL2;RBL2",1451,1456,1941,1921
" ENSG00000181826","ENSG00000181826","  RELL1;RELL1",75,55,49,52
" ENSG00000145349","ENSG00000145349","  CAMK2D;CAMK2D",2519,2722,1982,1986
" ENSG00000169758","ENSG00000169758","  TMEM266;TMEM266",56,66,84,80
" ENSG00000183066","ENSG00000183066","  WBP2NL;WBP2NL",100,76,68,68
" ENSG00000104884","ENSG00000104884","  ERCC2;ERCC2",786,733,1018,989
" ENSG00000237505","ENSG00000237505","  PKN2-AS1;",17,12,21,21
" ENSG00000133624","ENSG00000133624","  ZNF767P;",561,462,655,653
" ENSG00000013523","ENSG00000013523","  ANGEL1;ANGEL1",673,650,886,869
" ENSG00000198824","ENSG00000198824","  CHAMP1;CHAMP1",1422,1560,1983,1934
" ENSG00000254206","ENSG00000254206","  NPIPB11;NPIPB11",44,43,63,58
" ENSG00000011132","ENSG00000011132","  APBA3;APBA3",335,407,483,466
" ENSG00000142541","ENSG00000142541","  RPL13A;RPL13A",37084,38978,50286,50103
" ENSG00000236529","ENSG00000236529","  ;",8,16,14,14
" ENSG00000272512","ENSG00000272512","  ;",21,11,15,14
" ENSG00000155975","ENSG00000155975","  VPS37A;VPS37A",1320,1332,1001,999
" ENSG00000124570","ENSG00000124570","  SERPINB6;SERPINB6",3230,3133,2417,2393
" ENSG00000114378","ENSG00000114378","  HYAL1;HYAL1",24,28,37,37
" ENSG00000134278","ENSG00000134278","  SPIRE1;SPIRE1",1601,1577,1200,1199
" ENSG00000197993","ENSG00000197993","  KEL;KEL",20,28,17,17
" ENSG00000159640","ENSG00000159640","  ACE;ACE",334,319,247,243
" ENSG00000085871","ENSG00000085871","  MGST2;MGST2",175,201,246,248
" ENSG00000170854","ENSG00000170854","  RIOX2;RIOX2",617,586,800,792
" ENSG00000224505","ENSG00000224505","  ;",22,30,35,35
" ENSG00000164366","ENSG00000164366","  CCDC127;CCDC127",680,653,877,887
" ENSG00000185728","ENSG00000185728","  YTHDF3;YTHDF3",2141,2353,2951,2936
" ENSG00000114573","ENSG00000114573","  ATP6V1A;ATP6V1A",1493,1634,2051,2050
" ENSG00000157796","ENSG00000157796","  WDR19;WDR19",1383,1463,1082,1074
" ENSG00000263033","ENSG00000263033","  ;",10,19,12,12
" ENSG00000223396","ENSG00000223396","  RPS10P7;",56,44,63,68
" ENSG00000171943","ENSG00000171943","  SRGAP2C;SRGAP2C",32,51,44,46
" ENSG00000186001","ENSG00000186001","  LRCH3;LRCH3",1859,1932,1455,1417
" ENSG00000184677","ENSG00000184677","  ZBTB40;ZBTB40",1493,1398,1906,1900
" ENSG00000135749","ENSG00000135749","  PCNX2;PCNX2",1338,1273,1732,1712
" ENSG00000179314","ENSG00000179314","  WSCD1;WSCD1",15,15,23,23
" ENSG00000283196","ENSG00000283196","  ;",74,74,84,108
" ENSG00000169621","ENSG00000169621","  APLF;APLF",183,199,255,252
" ENSG00000124659","ENSG00000124659","  TBCC;TBCC",520,539,702,700
" ENSG00000126950","ENSG00000126950","  TMEM35A;TMEM35A",364,301,428,423
" ENSG00000198938","ENSG00000198938","  MT-CO3;MT-CO3",96821,100657,75100,74782
" ENSG00000198938","ENSG00000198938","  MT-CO3;COX3",96821,100657,75100,74782
" ENSG00000148110","ENSG00000148110","  MFSD14B;MFSD14B",1701,1535,2117,2111
" ENSG00000171467","ENSG00000171467","  ZNF318;ZNF318",1807,1921,2453,2451
" ENSG00000176095","ENSG00000176095","  IP6K1;IP6K1",1934,1891,2530,2518
" ENSG00000176095","ENSG00000176095","  IP6K1;IHPK1",1934,1891,2530,2518
" ENSG00000176054","ENSG00000176054","  RPL23P2;",18,10,18,16
" ENSG00000100644","ENSG00000100644","  HIF1A;HIF1A",7,8,13,13
" ENSG00000114988","ENSG00000114988","  LMAN2L;LMAN2L",574,596,773,774
" ENSG00000226763","ENSG00000226763","  SRRM5;SRRM5",9,15,17,16
" ENSG00000203321","ENSG00000203321","  CARNMT1-AS1;",13,11,20,17
" ENSG00000108239","ENSG00000108239","  TBC1D12;TBC1D12",147,123,102,103
" ENSG00000110911","ENSG00000110911","  SLC11A2;SLC11A2",1353,1374,1803,1798
" ENSG00000113615","ENSG00000113615","  SEC24A;SEC24A",1437,1581,1146,1155
" ENSG00000109118","ENSG00000109118","  PHF12;PHF12",1313,1192,1634,1642
" ENSG00000182606","ENSG00000182606","  TRAK1;TRAK1",2214,2412,3031,3026
" ENSG00000287044","ENSG00000287044","  ;",21,23,32,32
" ENSG00000067560","ENSG00000067560","  RHOA;RHOA",14125,13795,10608,10583
" ENSG00000203876","ENSG00000203876","  ADD3-AS1;",6,12,12,12
" ENSG00000129473","ENSG00000129473","  BCL2L2;BCL2L2",22,24,14,17
" ENSG00000171469","ENSG00000171469","  ZNF561;ZNF561",995,1182,1395,1389
" ENSG00000102901","ENSG00000102901","  CENPT;CENPT",176,141,206,196
" ENSG00000136874","ENSG00000136874","  STX17;STX17",952,945,1262,1241
" ENSG00000197226","ENSG00000197226","  TBC1D9B;TBC1D9B",5128,5163,3919,3894
" ENSG00000140563","ENSG00000140563","  MCTP2;MCTP2",81,69,99,100
" ENSG00000143393","ENSG00000143393","  PI4KB;PI4KB",3176,3336,2482,2471
" ENSG00000078725","ENSG00000078725","  BRINP1;BRINP1",50,43,34,33
" ENSG00000148572","ENSG00000148572","  NRBF2;NRBF2",874,779,637,628
" ENSG00000101346","ENSG00000101346","  POFUT1;POFUT1",3044,3079,2324,2325
" ENSG00000204388","ENSG00000204388","  HSPA1B;HSPA1B",139,127,109,94
" ENSG00000158711","ENSG00000158711","  ELK4;ELK4",800,934,1114,1116
" ENSG00000126460","ENSG00000126460","  PRRG2;PRRG2",12,5,8,9
" ENSG00000137267","ENSG00000137267","  TUBB2A;TUBB2A",774,697,958,961
" ENSG00000073060","ENSG00000073060","  SCARB1;SCARB1",1842,1844,1386,1413
" ENSG00000139684","ENSG00000139684","  ESD;ESD",1703,2017,2381,2368
" ENSG00000165181","ENSG00000165181","  SHOC1;SHOC1",10,19,16,16
" ENSG00000204389","ENSG00000204389","  HSPA1A;HSPA1A",786,699,983,945
" ENSG00000204389","ENSG00000204389","  HSPA1A;HSPA1B",786,699,983,945
" ENSG00000174628","ENSG00000174628","  IQCK;IQCK",96,127,141,134
" ENSG00000167984","ENSG00000167984","  NLRC3;NLRC3",20,27,34,28
" ENSG00000273008","ENSG00000273008","  ;",23,20,31,31
" ENSG00000087502","ENSG00000087502","  ERGIC2;ERGIC2",496,647,699,691
" ENSG00000057663","ENSG00000057663","  ATG5;ATG5",674,631,854,859
" ENSG00000070269","ENSG00000070269","  TMEM260;TMEM260",304,398,281,285
" ENSG00000287763","ENSG00000287763","  ;",42,28,28,37
" ENSG00000140992","ENSG00000140992","  PDPK1;PDPK1",1062,1156,1442,1455
" ENSG00000165023","ENSG00000165023","  DIRAS2;DIRAS2",22,35,23,24
" ENSG00000198818","ENSG00000198818","  SFT2D1;SFT2D1",661,672,883,872
" ENSG00000063322","ENSG00000063322","  MED29;MED29",1624,1473,2019,2011
" ENSG00000123836","ENSG00000123836","  PFKFB2;PFKFB2",491,482,370,367
" ENSG00000215440","ENSG00000215440","  NPEPL1;NPEPL1",31,49,44,43
" ENSG00000157933","ENSG00000157933","  SKI;SKI",3807,3991,3009,2948
" ENSG00000182791","ENSG00000182791","  CCDC87;CCDC87",11,11,18,17
" ENSG00000137145","ENSG00000137145","  DENND4C;DENND4C",1047,1120,1421,1412
" ENSG00000161533","ENSG00000161533","  ACOX1;ACOX1",845,818,1089,1094
" ENSG00000282826","ENSG00000282826","  FRG1CP;",813,890,1122,1095
" ENSG00000101558","ENSG00000101558","  VAPA;VAPA",1963,2419,2757,2713
" ENSG00000196072","ENSG00000196072","  BLOC1S2;BLOC1S2",722,771,979,974
" ENSG00000117174","ENSG00000117174","  ZNHIT6;ZNHIT6",1147,1170,884,881
" ENSG00000130023","ENSG00000130023","  ERMARD;ERMARD",462,465,609,611
" ENSG00000183255","ENSG00000183255","  PTTG1IP;PTTG1IP",9249,9028,7012,6952
" ENSG00000106479","ENSG00000106479","  ZNF862;ZNF862",927,974,1250,1238
" ENSG00000014164","ENSG00000014164","  ZC3H3;ZC3H3",757,717,562,562
" ENSG00000120709","ENSG00000120709","  FAM53C;FAM53C",648,865,634,617
" ENSG00000118007","ENSG00000118007","  STAG1;STAG1",1959,2068,2640,2620
" ENSG00000234936","ENSG00000234936","  ;",24,17,27,28
" ENSG00000180611","ENSG00000180611","  MB21D2;MB21D2",333,330,252,250
" ENSG00000165282","ENSG00000165282","  PIGO;PIGO",669,739,921,908
" ENSG00000162522","ENSG00000162522","  KIAA1522;KIAA1522",1163,1293,957,934
" ENSG00000136754","ENSG00000136754","  ABI1;ABI1",1697,1774,1332,1321
" ENSG00000140548","ENSG00000140548","  ZNF710;ZNF710",311,258,362,361
" ENSG00000254447","ENSG00000254447","  OR7E11P;",11,8,16,13
" ENSG00000165006","ENSG00000165006","  UBAP1;UBAP1",1712,1942,1417,1410
" ENSG00000081791","ENSG00000081791","  DELE1;DELE1",1621,1702,2173,2167
" ENSG00000114127","ENSG00000114127","  XRN1;XRN1",1422,1666,1205,1203
" ENSG00000100949","ENSG00000100949","  RABGGTA;RABGGTA",576,663,483,476
" ENSG00000180398","ENSG00000180398","  MCFD2;MCFD2",164,137,177,203
" ENSG00000166024","ENSG00000166024","  R3HCC1L;R3HCC1L",575,554,735,744
" ENSG00000029153","ENSG00000029153","  ARNTL2;ARNTL2",60,47,68,70
" ENSG00000115286","ENSG00000115286","  NDUFS7;NDUFS7",246,246,186,186
" ENSG00000066926","ENSG00000066926","  FECH;FECH",984,899,1223,1221
" ENSG00000164751","ENSG00000164751","  PEX2;PEX2",788,717,979,974
" ENSG00000160058","ENSG00000160058","  BSDC1;BSDC1",2794,2836,2168,2140
" ENSG00000086619","ENSG00000086619","  ERO1B;ERO1B",112,107,149,142
" ENSG00000255992","ENSG00000255992","  ;",23,31,38,31
" ENSG00000099910","ENSG00000099910","  KLHL22;KLHL22",722,763,974,964
" ENSG00000184867","ENSG00000184867","  ARMCX2;ARMCX2",1567,1645,2101,2086
" ENSG00000102921","ENSG00000102921","  N4BP1;N4BP1",1141,1169,891,876
" ENSG00000021645","ENSG00000021645","  NRXN3;NRXN3",40,36,27,27
" ENSG00000111897","ENSG00000111897","  SERINC1;SERINC1",6531,6522,5012,4988
" ENSG00000172345","ENSG00000172345","  STARD5;STARD5",14,17,11,9
" ENSG00000248927","ENSG00000248927","  ;",70,58,86,81
" ENSG00000168884","ENSG00000168884","  TNIP2;TNIP2",989,901,1226,1223
" ENSG00000198677","ENSG00000198677","  TTC37;TTC37",3381,3730,4592,4595
" ENSG00000047579","ENSG00000047579","  DTNBP1;DTNBP1",377,296,412,415
" ENSG00000146556","ENSG00000146556","  WASH2P;",202,203,256,276
" ENSG00000073712","ENSG00000073712","  FERMT2;PLEKHC1",258,237,189,188
" ENSG00000073712","ENSG00000073712","  FERMT2;FERMT2",258,237,189,188
" ENSG00000130363","ENSG00000130363","  RSPH3;RSPH3",482,388,349,342
" ENSG00000141101","ENSG00000141101","  NOB1;NOB1",678,777,940,925
" ENSG00000141867","ENSG00000141867","  BRD4;BRD4",2535,2446,3276,3213
" ENSG00000244731","ENSG00000244731","  C4A;C4A",22,15,24,25
" ENSG00000136802","ENSG00000136802","  LRRC8A;LRRC8A",2625,2737,3527,3453
" ENSG00000165669","ENSG00000165669","  FAM204A;FAM204A",754,854,1036,1031
" ENSG00000142687","ENSG00000142687","  KIAA0319L;KIAA0319L",2145,2109,2786,2762
" ENSG00000237693","ENSG00000237693","  IRGM;IRGM",32,45,30,30
" ENSG00000164144","ENSG00000164144","  ARFIP1;ARFIP1",994,1087,1345,1349
" ENSG00000117143","ENSG00000117143","  UAP1;UAP1",1833,1606,2207,2194
" ENSG00000250903","ENSG00000250903","  GMDS-DT;",243,209,176,173
" ENSG00000251034","ENSG00000251034","  ;",30,33,22,22
" ENSG00000109046","ENSG00000109046","  WSB1;WSB1",3996,3681,2963,2960
" ENSG00000168300","ENSG00000168300","  PCMTD1;PCMTD1",908,944,1201,1213
" ENSG00000131381","ENSG00000131381","  RBSN;ZFYVE20",1087,1185,1479,1462
" ENSG00000131381","ENSG00000131381","  RBSN;RBSN",1087,1185,1479,1462
" ENSG00000182473","ENSG00000182473","  EXOC7;EXOC7",2735,2670,3516,3524
" ENSG00000186376","ENSG00000186376","  ZNF75D;ZNF75D",701,750,559,555
" ENSG00000198169","ENSG00000198169","  ZNF251;ZNF251",883,793,1083,1078
" ENSG00000068028","ENSG00000068028","  RASSF1;RASSF1",1270,1192,949,944
" ENSG00000131043","ENSG00000131043","  AAR2;AAR2",1130,1249,1539,1530
" ENSG00000164574","ENSG00000164574","  GALNT10;GALNT10",42,44,60,40
" ENSG00000165410","ENSG00000165410","  CFL2;CFL2",1633,2056,1490,1484
" ENSG00000255052","ENSG00000255052","  FAM66D;",115,112,152,149
" ENSG00000287216","ENSG00000287216","  ;",14,10,17,18
" ENSG00000174640","ENSG00000174640","  SLCO2A1;SLCO2A1",26,29,19,19
" ENSG00000119912","ENSG00000119912","  IDE;IDE",1302,1513,1789,1786
" ENSG00000138604","ENSG00000138604","  GLCE;GLCE",892,1028,749,749
" ENSG00000183346","ENSG00000183346","  CABCOCO1;CABCOCO1",79,84,107,110
" ENSG00000223509","ENSG00000223509","  ;",164,140,200,190
" ENSG00000141349","ENSG00000141349","  G6PC3;G6PC3",1455,1673,1992,1993
" ENSG00000272523","ENSG00000272523","  LINC01023;",14,9,17,15
" ENSG00000135205","ENSG00000135205","  CCDC146;CCDC146",80,103,114,114
" ENSG00000171121","ENSG00000171121","  KCNMB3;KCNMB3",45,68,49,52
" ENSG00000186951","ENSG00000186951","  PPARA;NR1C1",1575,1563,1213,1198
" ENSG00000186951","ENSG00000186951","  PPARA;PPARA",1575,1563,1213,1198
