GENE PRODUCT DB,GENE PRODUCT ID,SYMBOL,QUALIFIER,GO TERM,SLIMMED FROM,GO NAME,ECO ID,GO EVIDENCE CODE,REFERENCE,WITH/FROM,TAXON ID,ASSIGNED BY,ANNOTATION EXTENSION,GO ASPECT
UniProtKB,Q01581,HMGCS1,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P17425|ensembl:ENSRNOP00000023554,9606,Ensembl,,P
UniProtKB,Q01581,HMGCS1,involved_in,GO:0070723,GO:0070723,response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P17425|ensembl:ENSRNOP00000023554,9606,Ensembl,,P
UniProtKB,Q02318,CYP27A1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002801037|RGD:727915|UniProtKB:Q02318,9606,GO_Central,,P
UniProtKB,Q02318,CYP27A1,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000314,IDA,PMID:9660774,,9606,UniProt,,P
UniProtKB,Q02318,CYP27A1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q02318,CYP27A1,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA01058,9606,UniProt,,P
UniProtKB,Q03135,CAV1,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000304,TAS,PMID:11294831,,9606,HGNC-UCL,,F
UniProtKB,Q03135,CAV1,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000304,TAS,PMID:11294831,,9606,HGNC-UCL,,P
UniProtKB,Q03135,CAV1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000304,TAS,PMID:11294831,,9606,HGNC-UCL,,P
UniProtKB,Q03135,CAV1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P49817|ensembl:ENSMUSP00000007799,9606,Ensembl,,P
UniProtKB,Q03135,CAV1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:P49817,9606,BHF-UCL,,P
UniProtKB,Q03181,PPARD,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000304,TAS,PMID:15192438,,9606,UniProt,,P
UniProtKB,Q03426,MVK,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000825262|UniProtKB:Q03426,9606,GO_Central,,P
UniProtKB,Q03426,MVK,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q03426,MVK,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,Q03426,MVK,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000314,IDA,PMID:1377680,,9606,UniProt,,P
UniProtKB,Q04828,AKR1C1,involved_in,GO:0030299,GO:0030299,intestinal cholesterol absorption,ECO:0000304,TAS,PMID:8486699,,9606,UniProt,,P
UniProtKB,Q04828,AKR1C1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000304,TAS,PMID:8486699,,9606,UniProt,,P
UniProtKB,Q05469,LIPE,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR010468,9606,InterPro,,P
UniProtKB,Q05469,LIPE,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q05C38,ABCA5,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR030367,9606,InterPro,,P
UniProtKB,Q06520,SULT2A1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000314,IDA,PMID:19589875,,9606,UniProt,,P
UniProtKB,Q08AH1,ACSM1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000303,NAS,PMID:15361761,,9606,BHF-UCL,,P
UniProtKB,Q0VD83,APOBR,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q12770,SCAP,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:P97260,9606,UniProt,,P
UniProtKB,Q12770,SCAP,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q12770,SCAP,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q6GQT6|ensembl:ENSMUSP00000095953,9606,Ensembl,,P
UniProtKB,Q12772,SREBF2,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q12772,SREBF2,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q3U1N2|ensembl:ENSMUSP00000023100,9606,Ensembl,,P
UniProtKB,Q13021,MALL,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000303,NAS,PMID:11294831,,9606,HGNC-UCL,,P
UniProtKB,Q13131,PRKAA1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q13131,PRKAA1,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,Q13133,NR1H3,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q9Z0Y9,9606,UniProt,,P
UniProtKB,Q13133,NR1H3,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q9Z0Y9|ensembl:ENSMUSP00000106988,9606,Ensembl,,P
UniProtKB,Q13133,NR1H3,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000304,TAS,PMID:11090131,,9606,BHF-UCL,,F
UniProtKB,Q13133,NR1H3,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q9Z0Y9,9606,BHF-UCL,,P
UniProtKB,Q13133,NR1H3,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000314,IDA,PMID:18511497,,9606,BHF-UCL,,P
UniProtKB,Q13635,PTCH1,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q61115|ensembl:ENSMUSP00000021921,9606,Ensembl,,P
UniProtKB,Q13635,PTCH1,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:21931618,,9606,BHF-UCL,,F
UniProtKB,Q13635,PTCH1,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q61115,9606,BHF-UCL,,P
UniProtKB,Q13635,PTCH1,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000315,IMP,PMID:11278759,,9606,BHF-UCL,,P
UniProtKB,Q13790,APOF,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000318,IBA,PMID:21873635,MGI:MGI:104539|PANTHER:PTN002687490,9606,GO_Central,,P
UniProtKB,Q13790,APOF,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q13790,APOF,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000304,TAS,PMID:6816269,,9606,PINC,,F
UniProtKB,Q13790,APOF,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000304,TAS,PMID:6816269,,9606,PINC,,P
UniProtKB,Q13907,IDI1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q13907,IDI1,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,Q14108,SCARB2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000250,ISS,PMID:29199275,UniProtKB:O35114,9606,ARUK-UCL,,F
UniProtKB,Q14108,SCARB2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:O35114|ensembl:ENSMUSP00000031377,9606,Ensembl,,F
UniProtKB,Q14114,LRP8,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:D3ZE75|ensembl:ENSRNOP00000017575,9606,Ensembl,,P
UniProtKB,Q14116,IL18,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P70380|ensembl:ENSMUSP00000151002,9606,Ensembl,,P
UniProtKB,Q14116,IL18,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:P70380,9606,BHF-UCL,,P
UniProtKB,Q14118,DAG1,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:F1M8K0|ensembl:ENSRNOP00000026327,9606,Ensembl,,P
UniProtKB,Q14162,SCARF1,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000305,IC,PMID:9395444,GO:0005044,9606,UniProt,,P
UniProtKB,Q14494,NFE2L1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q14494:PRO_0000076447,NFE2L1,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000250,ISS,PMID:29149604,UniProtKB:Q61985:PRO_0000076448,9606,UniProt,,F
UniProtKB,Q14494:PRO_0000076447,NFE2L1,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000250,ISS,PMID:29149604,UniProtKB:Q61985:PRO_0000076448,9606,UniProt,,P
UniProtKB,Q14494:PRO_0000076447,NFE2L1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,PMID:29149604,UniProtKB:Q61985:PRO_0000076448,9606,UniProt,,P
UniProtKB,Q14494:PRO_0000443103,NFE2L1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,PMID:29149604,UniProtKB:Q61985:PRO_0000443104,9606,UniProt,,P
UniProtKB,Q14534,SQLE,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN002247263|RGD:3755,9606,GO_Central,,P
UniProtKB,Q14534,SQLE,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P52020|ensembl:ENSRNOP00000012883,9606,Ensembl,,P
UniProtKB,Q14703,MBTPS1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q14739,LBR,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000314,IDA,PMID:16784888,,9606,UniProt,,P
UniProtKB,Q14739,LBR,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000315,IMP,PMID:27336722,,9606,UniProt,,P
UniProtKB,Q14739,LBR,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q14739,LBR,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,Q14739,LBR,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000304,TAS,Reactome:R-HSA-191273,,9606,Reactome,,P
UniProtKB,Q14739,LBR,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q3U9G9|ensembl:ENSMUSP00000005003,9606,Ensembl,,P
UniProtKB,Q14739,LBR,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA00063,9606,UniProt,,P
UniProtKB,Q14849,STARD3,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:28377464,,9606,UniProt,,F
UniProtKB,Q14849,STARD3,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:15718238,,9606,UniProt,,F
UniProtKB,Q14849,STARD3,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000314,IDA,PMID:28377464,,9606,UniProt,,P
UniProtKB,Q14849,STARD3,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR029867,9606,InterPro,,F
UniProtKB,Q14849,STARD3,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000304,TAS,PMID:9270027,,9606,PINC,,P
UniProtKB,Q14849,STARD3,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000314,IDA,PMID:12011453,,9606,MGI,,F
UniProtKB,Q15036,SNX17,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000305,IC,PMID:12169628,GO:0050750,9606,UniProt,,P
UniProtKB,Q15049,MLC1,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:D4ABB2|ensembl:ENSRNOP00000052732,9606,Ensembl,,P
UniProtKB,Q15049,MLC1,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:D4ABB2,9606,UniProt,,P
UniProtKB,Q15067-1,ACOX1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000316,IGI,PMID:20195242,UniProtKB:Q9R0H0,9606,UniProt,,P
UniProtKB,Q15125,EBP,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN001022122|RGD:620957|UniProtKB:Q15125,9606,GO_Central,,P
UniProtKB,Q15125,EBP,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000314,IDA,PMID:9894009,,9606,UniProt,,P
UniProtKB,Q15125,EBP,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q15125,EBP,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,Q15125,EBP,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000304,TAS,PMID:10391219,,9606,PINC,,P
UniProtKB,Q15125,EBP,involved_in,GO:0006695,GO:0033490,cholesterol biosynthetic process via lathosterol,ECO:0000304,TAS,Reactome:R-HSA-6807062,,9606,Reactome,,P
UniProtKB,Q15125,EBP,involved_in,GO:0006695,GO:0033489,cholesterol biosynthetic process via desmosterol,ECO:0000304,TAS,Reactome:R-HSA-6807047,,9606,Reactome,,P
UniProtKB,Q15125,EBP,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA00063,9606,UniProt,,P
UniProtKB,Q15126,PMVK,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000318,IBA,PMID:21873635,PANTHER:PTN000991923|UniProtKB:Q15126,9606,GO_Central,,P
UniProtKB,Q15126,PMVK,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR005919,9606,InterPro,,P
UniProtKB,Q15126,PMVK,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q15126,PMVK,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,Q15126,PMVK,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000304,TAS,Reactome:R-HSA-191273,,9606,Reactome,,P
UniProtKB,Q15126,PMVK,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000314,IDA,PMID:8663599,,9606,UniProt,occurs_in(UBERON:0002107),P
UniProtKB,Q15126,PMVK,involved_in,GO:0070723,GO:0070723,response to cholesterol,ECO:0000270,IEP,PMID:10191291,,9606,UniProt,,P
UniProtKB,Q15392,DHCR24,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q15392,DHCR24,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,Q15392,DHCR24,acts_upstream_of_or_within,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000315,IMP,PMID:11519011,,9606,MGI,,P
UniProtKB,Q15392,DHCR24,involved_in,GO:0006695,GO:0033490,cholesterol biosynthetic process via lathosterol,ECO:0000304,TAS,Reactome:R-HSA-6807062,,9606,Reactome,,P
UniProtKB,Q15392,DHCR24,involved_in,GO:0006695,GO:0033489,cholesterol biosynthetic process via desmosterol,ECO:0000304,TAS,Reactome:R-HSA-6807047,,9606,Reactome,,P
UniProtKB,Q15392,DHCR24,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8VCH6|ensembl:ENSMUSP00000038063,9606,Ensembl,,P
UniProtKB,Q15392,DHCR24,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8VCH6|ensembl:ENSMUSP00000038063,9606,Ensembl,,P
UniProtKB,Q15392,DHCR24,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA00063,9606,UniProt,,P
UniProtKB,Q15392,DHCR24,involved_in,GO:0006695,GO:0033489,cholesterol biosynthetic process via desmosterol,ECO:0000315,IMP,PMID:11519011,,9606,UniProt,,P
UniProtKB,Q15392,DHCR24,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q8VCH6,9606,UniProt,,P
UniProtKB,Q15466,NR0B2,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000304,TAS,PMID:11030331,,9606,PINC,,P
UniProtKB,Q15738,NSDHL,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000318,IBA,PMID:21873635,MGI:MGI:1099438|PANTHER:PTN000820966,9606,GO_Central,,P
UniProtKB,Q15738,NSDHL,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q15738,NSDHL,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,Q15738,NSDHL,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000304,TAS,PMID:10710235,,9606,PINC,,P
UniProtKB,Q15738,NSDHL,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000304,TAS,Reactome:R-HSA-191273,,9606,Reactome,,P
UniProtKB,Q15738,NSDHL,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q9R1J0|ensembl:ENSMUSP00000033715,9606,Ensembl,,P
UniProtKB,Q15796,SMAD2,involved_in,GO:0070723,GO:0070723,response to cholesterol,ECO:0000314,IDA,PMID:17878231,,9606,BHF-UCL,,P
UniProtKB,Q15800,MSMO1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q15800,MSMO1,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,Q15800,MSMO1,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000304,TAS,Reactome:R-HSA-191273,,9606,Reactome,,P
UniProtKB,Q15800,MSMO1,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000322,IEA,GO_REF:0000041,UniPathway:UPA00063,9606,UniProt,,P
UniProtKB,Q16850,CYP51A1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q16850,CYP51A1,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,Q16850,CYP51A1,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000304,TAS,Reactome:R-HSA-191273,,9606,Reactome,,P
UniProtKB,Q2TNI1,CAV1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P49817|ensembl:ENSMUSP00000007799,9606,Ensembl,,P
UniProtKB,Q3KR37,GRAMD1B,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q80TI0,9606,UniProt,,F
UniProtKB,Q3KR37,GRAMD1B,involved_in,GO:0070723,GO:0071397,cellular response to cholesterol,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q80TI0,9606,UniProt,,P
UniProtKB,Q3KR37,GRAMD1B,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q80TI0,9606,UniProt,,P
UniProtKB,Q53FR9,COMMD9,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8K2Q0|ensembl:ENSMUSP00000028584,9606,Ensembl,,P
UniProtKB,Q53FZ2,ACSM3,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000303,NAS,PMID:15361761,,9606,BHF-UCL,,P
UniProtKB,Q53HV6,Q53HV6,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR033916,9606,InterPro,,P
UniProtKB,Q59ER2,Q59ER2,involved_in,GO:0006707,GO:0006707,cholesterol catabolic process,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR039983,9606,InterPro,,P
UniProtKB,Q59ET9,Q59ET9,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q59ET9,Q59ET9,involved_in,GO:0006695,GO:0006695,cholesterol biosynthetic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0152,9606,UniProt,,P
UniProtKB,Q59GR1,Q59GR1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q7TMD4,9606,UniProt,,P
UniProtKB,Q5BJF2,TMEM97,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000314,IDA,PMID:19583955,,9606,UniProt,,P
UniProtKB,Q5SW96,LDLRAP1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000323,IEA,GO_REF:0000043,UniProtKB-KW:KW-0153,9606,UniProt,,P
UniProtKB,Q5SW96,LDLRAP1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8C142|ensembl:ENSMUSP00000036749,9606,Ensembl,,P
UniProtKB,Q5SW96,LDLRAP1,involved_in,GO:0030301,GO:0090118,receptor-mediated endocytosis involved in cholesterol transport,ECO:0000315,IMP,PMID:12464675,,9606,BHF-UCL,"transports_or_maintains_localization_of(GO:0034362),part_of(GO:0034383)",P
UniProtKB,Q5SW96,LDLRAP1,involved_in,GO:0030301,GO:0090118,receptor-mediated endocytosis involved in cholesterol transport,ECO:0000315,IMP,PMID:15166224,,9606,BHF-UCL,"transports_or_maintains_localization_of(GO:0034362),part_of(GO:0034383)",P
UniProtKB,Q5SW96,LDLRAP1,involved_in,GO:0030301,GO:0090118,receptor-mediated endocytosis involved in cholesterol transport,ECO:0000315,IMP,PMID:12417523,,9606,BHF-UCL,"transports_or_maintains_localization_of(GO:0034362),part_of(GO:0034383)",P
UniProtKB,Q5SW96,LDLRAP1,involved_in,GO:0042632,GO:0042632,cholesterol homeostasis,ECO:0000315,IMP,PMID:15166224,,9606,BHF-UCL,,P
UniProtKB,Q5SW96,LDLRAP1,involved_in,GO:0030301,GO:0030301,cholesterol transport,ECO:0000303,NAS,PMID:12451172,,9606,UniProt,,P
UniProtKB,Q5SW96,LDLRAP1,involved_in,GO:0008203,GO:0008203,cholesterol metabolic process,ECO:0000303,NAS,PMID:12451172,,9606,UniProt,,P
UniProtKB,Q5T7S2,TGFBR1,involved_in,GO:0070723,GO:0070723,response to cholesterol,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q64729|ensembl:ENSMUSP00000007757,9606,Ensembl,,P
UniProtKB,Q5TGU0,TSPO2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000318,IBA,PMID:21873635,MGI:MGI:1917276|PANTHER:PTN001600146,9606,GO_Central,,F
UniProtKB,Q5TGU0,TSPO2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q9CRZ8|ensembl:ENSMUSP00000024794,9606,Ensembl,,F
UniProtKB,Q5TGU0,TSPO2,involved_in,GO:0030301,GO:0032367,intracellular cholesterol transport,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q9CRZ8|ensembl:ENSMUSP00000024794,9606,Ensembl,,P
UniProtKB,Q5TGU0,TSPO2,enables,GO:0015485,GO:0015485,cholesterol binding,ECO:0000250,ISS,GO_REF:0000024,UniProtKB:Q9CRZ8,9606,UniProt,,F
